_step,ep_info/Goal,seed
1696,0,1779021900
9908,0,1779021900
9913,0,1779021900
12888,0,1779021900
13472,0,1779021900
15237,0,1779021900
16037,0,1779021900
19309,0,1779021900
19921,0,1779021900
20488,0,1779021900
23533,0,1779021900
25637,0,1779021900
27353,0,1779021900
29586,0,1779021900
30891,0,1779021900
32146,0,1779021900
32737,0,1779021900
34421,0,1779021900
34451,0,1779021900
35693,0,1779021900
37537,0,1779021900
38659,0,1779021900
40254,0,1779021900
40486,-1,1779021900
40611,0,1779021900
41157,0,1779021900
48227,0,1779021900
48466,-1,1779021900
49129,0,1779021900
49581,0,1779021900
50124,0,1779021900
50367,0,1779021900
51955,-1,1779021900
52338,0,1779021900
52373,-1,1779021900
52593,0,1779021900
53278,0,1779021900
54202,-1,1779021900
54266,-1,1779021900
54839,0,1779021900
56392,0,1779021900
57500,0,1779021900
57896,0,1779021900
58081,0,1779021900
59153,0,1779021900
59734,0,1779021900
59751,0,1779021900
62194,-1,1779021900
69592,0,1779021900
69992,0,1779021900
70093,-1,1779021900
72906,0,1779021900
74195,0,1779021900
75092,0,1779021900
75448,0,1779021900
77269,0,1779021900
77737,1,1779021900
77828,0,1779021900
78132,0,1779021900
79470,0,1779021900
80586,1,1779021900
82228,0,1779021900
82550,0,1779021900
84085,0,1779021900
88326,0,1779021900
89286,0,1779021900
92695,0,1779021900
94748,1,1779021900
94996,0,1779021900
96248,0,1779021900
96251,0,1779021900
96339,1,1779021900
96471,1,1779021900
96799,1,1779021900
98808,0,1779021900
101739,-1,1779021900
101994,0,1779021900
102156,0,1779021900
104678,0,1779021900
105074,0,1779021900
105157,1,1779021900
106831,0,1779021900
107950,0,1779021900
108313,0,1779021900
108427,-1,1779021900
109388,0,1779021900
109509,-1,1779021900
113583,1,1779021900
115783,1,1779021900
116506,0,1779021900
117544,0,1779021900
119045,0,1779021900
120921,1,1779021900
124051,1,1779021900
125279,0,1779021900
125838,0,1779021900
127075,-1,1779021900
127177,1,1779021900
127679,0,1779021900
128103,0,1779021900
129033,1,1779021900
129957,0,1779021900
132981,0,1779021900
133738,0,1779021900
134745,0,1779021900
134802,1,1779021900
135896,0,1779021900
136635,0,1779021900
137523,0,1779021900
140373,1,1779021900
140603,0,1779021900
140791,1,1779021900
141460,0,1779021900
144423,1,1779021900
149771,-1,1779021900
150883,0,1779021900
152407,0,1779021900
154482,0,1779021900
157147,-1,1779021900
157634,0,1779021900
159292,0,1779021900
159801,0,1779021900
160381,0,1779021900
160739,1,1779021900
161965,-1,1779021900
163085,0,1779021900
164634,0,1779021900
165561,0,1779021900
165672,1,1779021900
167464,0,1779021900
170713,0,1779021900
171657,0,1779021900
172057,0,1779021900
173106,0,1779021900
177620,1,1779021900
180791,0,1779021900
180851,1,1779021900
183349,0,1779021900
184153,0,1779021900
184210,0,1779021900
185067,1,1779021900
185543,1,1779021900
186352,0,1779021900
188414,0,1779021900
188594,0,1779021900
188994,1,1779021900
189727,-1,1779021900
191496,0,1779021900
194917,0,1779021900
195395,1,1779021900
196553,-1,1779021900
196600,1,1779021900
199517,0,1779021900
201029,0,1779021900
203558,0,1779021900
204505,0,1779021900
205115,0,1779021900
205698,0,1779021900
207838,0,1779021900
208038,1,1779021900
210624,1,1779021900
211594,0,1779021900
211608,0,1779021900
212118,1,1779021900
212468,1,1779021900
212958,0,1779021900
213721,1,1779021900
214850,1,1779021900
215061,0,1779021900
215731,1,1779021900
216627,1,1779021900
217744,0,1779021900
221802,0,1779021900
222522,1,1779021900
224470,1,1779021900
226329,0,1779021900
226388,1,1779021900
226458,0,1779021900
227299,1,1779021900
228395,1,1779021900
228918,1,1779021900
229180,-1,1779021900
229399,1,1779021900
229473,0,1779021900
230044,0,1779021900
230087,0,1779021900
230986,0,1779021900
231171,1,1779021900
231512,1,1779021900
231758,1,1779021900
232878,1,1779021900
233233,1,1779021900
233783,1,1779021900
233798,1,1779021900
234456,1,1779021900
234976,0,1779021900
235307,1,1779021900
236310,0,1779021900
236545,1,1779021900
237078,0,1779021900
237774,0,1779021900
237781,-1,1779021900
237840,1,1779021900
238870,0,1779021900
240428,1,1779021900
241997,1,1779021900
243176,0,1779021900
243199,1,1779021900
243654,1,1779021900
243767,1,1779021900
245628,1,1779021900
247477,0,1779021900
247655,1,1779021900
248923,0,1779021900
248953,1,1779021900
251543,1,1779021900
251752,0,1779021900
252552,0,1779021900
252769,1,1779021900
254851,1,1779021900
255013,0,1779021900
255566,1,1779021900
256284,-1,1779021900
256531,1,1779021900
256899,0,1779021900
258043,0,1779021900
258711,1,1779021900
259059,1,1779021900
259241,1,1779021900
260772,0,1779021900
263419,0,1779021900
263500,1,1779021900
264277,0,1779021900
265407,0,1779021900
265924,1,1779021900
268151,1,1779021900
268236,0,1779021900
269118,1,1779021900
269292,1,1779021900
270917,-1,1779021900
270990,1,1779021900
271569,0,1779021900
272765,1,1779021900
272990,1,1779021900
273213,0,1779021900
275289,1,1779021900
276261,0,1779021900
277817,1,1779021900
278333,1,1779021900
280387,1,1779021900
281386,1,1779021900
282127,1,1779021900
282678,1,1779021900
283836,0,1779021900
288629,1,1779021900
288768,1,1779021900
289029,0,1779021900
289281,1,1779021900
290818,1,1779021900
290864,0,1779021900
291349,0,1779021900
291934,0,1779021900
293103,1,1779021900
293292,1,1779021900
293684,0,1779021900
293915,-1,1779021900
294998,1,1779021900
295381,1,1779021900
295684,-1,1779021900
296067,1,1779021900
297919,0,1779021900
300408,1,1779021900
300644,1,1779021900
301463,1,1779021900
301522,1,1779021900
302836,1,1779021900
304451,1,1779021900
305845,0,1779021900
306514,0,1779021900
306600,0,1779021900
307482,0,1779021900
308368,1,1779021900
309593,0,1779021900
310535,1,1779021900
312728,1,1779021900
314512,1,1779021900
316411,1,1779021900
319109,0,1779021900
320454,0,1779021900
320509,1,1779021900
321510,0,1779021900
321720,0,1779021900
321885,0,1779021900
322446,0,1779021900
324390,1,1779021900
324407,0,1779021900
325233,1,1779021900
328380,1,1779021900
328382,0,1779021900
328810,1,1779021900
329019,1,1779021900
330037,1,1779021900
330197,1,1779021900
332542,1,1779021900
334214,0,1779021900
335221,1,1779021900
335286,-1,1779021900
336742,0,1779021900
336787,1,1779021900
338640,1,1779021900
341398,0,1779021900
343382,1,1779021900
344899,1,1779021900
347013,1,1779021900
347835,1,1779021900
347840,0,1779021900
347874,1,1779021900
348939,-1,1779021900
349758,1,1779021900
349765,0,1779021900
350939,0,1779021900
352030,0,1779021900
353543,1,1779021900
355525,1,1779021900
355569,1,1779021900
355698,1,1779021900
356468,0,1779021900
358456,1,1779021900
359377,1,1779021900
360180,1,1779021900
361844,1,1779021900
363005,1,1779021900
363940,1,1779021900
364581,0,1779021900
365055,1,1779021900
365341,0,1779021900
366418,0,1779021900
366594,1,1779021900
368399,1,1779021900
368685,1,1779021900
369182,0,1779021900
369713,1,1779021900
371265,1,1779021900
371860,1,1779021900
372844,0,1779021900
372923,0,1779021900
373052,1,1779021900
373512,1,1779021900
374377,1,1779021900
375596,-1,1779021900
376100,1,1779021900
376113,0,1779021900
376589,1,1779021900
378236,1,1779021900
379014,0,1779021900
379246,1,1779021900
379475,0,1779021900
379761,1,1779021900
380441,1,1779021900
381253,0,1779021900
381601,1,1779021900
384206,1,1779021900
384259,0,1779021900
385806,0,1779021900
386433,0,1779021900
387032,0,1779021900
387223,1,1779021900
387575,1,1779021900
390446,1,1779021900
391583,1,1779021900
391790,1,1779021900
392844,1,1779021900
393353,0,1779021900
393567,0,1779021900
394755,-1,1779021900
395452,1,1779021900
395606,1,1779021900
395673,1,1779021900
396205,1,1779021900
397150,1,1779021900
397996,1,1779021900
399085,0,1779021900
400252,1,1779021900
401151,0,1779021900
401309,-1,1779021900
401482,1,1779021900
401951,1,1779021900
403207,-1,1779021900
403525,1,1779021900
404207,0,1779021900
409437,0,1779021900
411439,1,1779021900
411723,1,1779021900
411888,1,1779021900
412000,1,1779021900
412953,0,1779021900
413387,1,1779021900
414020,0,1779021900
414968,1,1779021900
415039,1,1779021900
415073,1,1779021900
415521,1,1779021900
416513,1,1779021900
418404,1,1779021900
418571,1,1779021900
419232,0,1779021900
419930,0,1779021900
420526,1,1779021900
421128,1,1779021900
421367,0,1779021900
422099,1,1779021900
422499,0,1779021900
422616,1,1779021900
424465,1,1779021900
424790,1,1779021900
426313,1,1779021900
427461,1,1779021900
428986,0,1779021900
429399,0,1779021900
430599,1,1779021900
430797,0,1779021900
431129,1,1779021900
431423,0,1779021900
431599,0,1779021900
432478,1,1779021900
434088,1,1779021900
435964,1,1779021900
436176,1,1779021900
436983,0,1779021900
437139,1,1779021900
437367,0,1779021900
438550,1,1779021900
439179,0,1779021900
440438,1,1779021900
440731,1,1779021900
440849,1,1779021900
443010,1,1779021900
444282,1,1779021900
445426,0,1779021900
445796,1,1779021900
449407,1,1779021900
449688,1,1779021900
449893,-1,1779021900
450419,1,1779021900
450568,0,1779021900
450693,1,1779021900
452346,1,1779021900
453316,0,1779021900
454248,0,1779021900
454320,1,1779021900
455821,0,1779021900
456579,1,1779021900
458291,1,1779021900
460765,1,1779021900
461553,1,1779021900
463169,1,1779021900
464400,0,1779021900
464935,1,1779021900
465078,1,1779021900
465723,0,1779021900
466024,1,1779021900
466130,1,1779021900
466788,1,1779021900
467859,0,1779021900
468404,0,1779021900
470130,-1,1779021900
471671,1,1779021900
472564,1,1779021900
473556,1,1779021900
474327,0,1779021900
474515,1,1779021900
474543,0,1779021900
476373,1,1779021900
477033,1,1779021900
477480,1,1779021900
479721,1,1779021900
479959,0,1779021900
482350,1,1779021900
482772,1,1779021900
483407,1,1779021900
483733,0,1779021900
484454,1,1779021900
485392,1,1779021900
485906,0,1779021900
486241,1,1779021900
486748,1,1779021900
486946,0,1779021900
487608,1,1779021900
488548,-1,1779021900
488563,1,1779021900
488816,1,1779021900
489363,0,1779021900
490416,1,1779021900
491151,0,1779021900
491471,1,1779021900
491769,-1,1779021900
491888,1,1779021900
493888,1,1779021900
494417,1,1779021900
495196,1,1779021900
1044,1,1779021988
7381,0,1779021988
7387,0,1779021988
10728,0,1779021988
11381,0,1779021988
13199,0,1779021988
13999,0,1779021988
17302,0,1779021988
17884,0,1779021988
18498,-1,1779021988
21333,0,1779021988
23255,0,1779021988
24902,0,1779021988
27075,0,1779021988
28370,0,1779021988
29716,0,1779021988
30284,0,1779021988
31916,0,1779021988
31969,0,1779021988
33240,1,1779021988
35204,-1,1779021988
36430,0,1779021988
38076,0,1779021988
38305,0,1779021988
38426,-1,1779021988
38989,0,1779021988
45956,0,1779021988
46243,0,1779021988
46906,0,1779021988
47376,-1,1779021988
47769,0,1779021988
48018,0,1779021988
49737,0,1779021988
50186,-1,1779021988
50242,0,1779021988
50441,0,1779021988
50444,1,1779021988
51252,0,1779021988
52127,0,1779021988
52221,0,1779021988
52728,1,1779021988
54346,0,1779021988
